<beam_data>
No,i,j,length,I,K,phai,stiff_ratio,Ci,Cj,category,direction,story,M0,Q0,unit_weight,weight,Z,Zp,B,H,t1,t2,init_group,Mp,M_Lx,M_Lx0,M_Ly,M_Ly0,M_Sx,M_Sy,Q_Lx,Q_Ly,Q_Sx,Q_Sy,N_Lx,N_Ly,N_Sx,N_Sy,ML,QL,Ms,Qs
56,147,167,8,3.5,0.0205,0.000372,0.000372,[],0.00253,350.0,16.0,1.0,1.0,295.0,1.707317073,49.320000000000014,[],2260.112401615855,2261.402976040689,1.5781351512500001,5.523473029375,0.22183342528096747,0.21075778562508132,[13.86159167 18.00656041],[ -9.41426485 -12.6746534 ],"[136.350144102259, 545.400576409036]","[99.82069240166953, 399.28276960667813]","[9.105186308927838, 9.105186308927838]","[6.311119500064654, 6.311119500064654]",194.78592014608427,142.60098914524218,648.7339132598652,648.7339132598652,58.90416478226743,17.599845404265253,18.006560410526916,12.67465339769008,9.105186308927838,6.311119500064654,648.7339132598652,563.407136819563,411.9574230043682,203.8911064550121,148.91210864530683,707.6380780421326,666.3337586641304,5497.745027625976,0.9949867495557362,0.9955549091088217,10,3.930425015743717,14.782134232362122,11.324617417487389,14.782134232362122
57,8,28,1,4.5,0.04535,0.00166,0.00166,[],0.00794,500.0,25.0,0.7777777777777777,0.7777777777777777,295.0,10.71544715,55.439999999999976,[],1897.1262608706138,1891.9870854248006,3.491142883375,15.710142975187498,0.15294175364087578,0.15848765013609054,[-0.76730446 -1.5346089 ],[-2.70378943 -5.40757876],"[1238.2243407763128, 825.4828938508753]","[1083.3045666991102, 722.2030444660736]","[0.5115363025956198, 0.5115363025956198]","[1.8025262650404805, 1.8025262650404805]",458.60160769493064,401.22391359226305,4048.0485986491285,4048.0485986491285,9.351278728853686,37.10511775055531,1.5346089029673595,5.407578761778035,0.5115363025956198,1.8025262650404805,4048.0485986491285,1239.7589496792802,1088.7121454608882,459.11314399752627,403.0264398573035,4057.399877377982,4085.1537163996836,34305.496598721424,0.8351865555230525,0.8329240965990757,23,12.69516964192833,22.25427800303007,20.564601888044667,22.25427800303007
58,28,48,2,4.5,0.03532,0.00134,0.00134,[],0.00629,500.0,19.0,0.7777777777777777,0.7777777777777777,295.0,10.71544715,55.439999999999976,[],1981.1577815254936,1974.0965169506494,2.7190113923,12.23555126535,0.18901619796659272,0.19878749632900825,[-2.22028521 -2.13865708],[-7.83568206 -7.55999602],"[996.356860002021, 996.356860002021]","[820.3363746398352, 820.3363746398352]","[0.9686538435117582, 0.9686538435117582]","[3.4212617946339794, 3.4212617946339794]",442.8252711120093,364.5939442843712,3565.2121194454307,3565.2121194454307,7.929410374622364,51.118665596176356,2.2202852143415672,7.835682056168284,0.9686538435117582,3.4212617946339794,3565.2121194454307,998.5771452163625,828.1720566960034,443.79392495552105,368.0152060790052,3573.141529820053,3616.330785041607,30213.662029198564,0.8721804012879126,0.8690717662120402,21,11.247078466036166,18.556085826695227,16.649859412738675,18.556085826695227
59,48,68,3,4.5,0.03532,0.00134,0.00134,[],0.00629,500.0,19.0,0.7777777777777777,0.7777777777777777,295.0,10.71544715,55.439999999999976,[],2052.033538205944,2045.2990242068738,2.7190113923,12.23555126535,0.18901619796659272,0.19878749632900825,[-2.06519176 -2.07335458],[-7.31187859 -7.33944719],"[848.8981805654365, 1037.5422206910891]","[698.9283497099523, 854.2457607566083]","[0.9196769637836238, 0.9196769637836238]","[3.2558501727437834, 3.2558501727437834]",419.20897805700565,345.14980232590233,3099.007640241734,3099.007640241734,7.548484696015237,54.85199070484185,2.0733545751571643,7.339447190497697,0.9196769637836238,3.2558501727437834,3099.007640241734,1039.6155752662462,861.585207947106,420.12865502078927,348.40565249864613,3106.5561249377492,3153.8596309465756,26262.776612218084,0.9033825834056545,0.9004177962610054,21,9.787628380660728,18.049387799147667,16.05786165625559,18.049387799147667
60,68,88,4,4.5,0.036,0.00107,0.00107,[],0.00568,450.0,22.0,0.7777777777777777,0.7777777777777777,295.0,6.715447154,55.439999999999976,[],2113.0692484802835,2108.156575567568,2.77135929,12.471116805,0.18901619796659272,0.19878749632900825,[-2.08151739 -2.08151739],[-7.36701579 -7.36701579],"[786.227936161461, 960.9452553084524]","[647.3296874675449, 791.1807291269994]","[0.9251188393089714, 0.9251188393089714]","[3.274229241842695, 3.274229241842695]",388.2607092155363,319.6689814654543,2632.8031610380367,2632.8031610380367,6.655499112366783,47.26569054627956,2.0815173884451856,7.367015794146063,0.9251188393089714,3.274229241842695,2632.8031610380367,963.0267726968975,798.5477449211454,389.1858280548453,322.943210707297,2639.4586601504034,2680.0688515843162,22311.8911952376,0.930252805846482,0.9280900618831467,19,9.285762072024303,19.35982460125835,17.088300049427495,19.35982460125835
61,88,108,5,4.5,0.03152,0.000955,0.000955,[],0.00502,450.0,19.0,0.7777777777777777,0.7777777777777777,295.0,6.715447154,55.439999999999976,[],2164.37386449383,2159.385869417812,2.4264790227999997,10.919155602599998,0.18901619796659272,0.19878749632900825,[-2.08151739 -2.08151739],[-7.36701579 -7.36701579],"[708.0512935018882, 865.3960253911966]","[582.9640508213158, 712.5116176704972]","[0.9251188393089714, 0.9251188393089714]","[3.274229241842695, 3.274229241842695]",349.6549597540188,287.88348188706954,2166.5986818343395,2166.5986818343395,3.816618843095,53.771057904053436,2.0815173884451856,7.367015794146063,0.9251188393089714,3.274229241842695,2166.5986818343395,867.4775427796418,719.8786334646433,350.5800785933278,291.15771112891224,2170.4153006774345,2220.369739738393,18361.005778257117,0.9528390334553509,0.9506431298339477,18,7.676142087328549,16.96716955924547,14.928766542968027,16.96716955924547
62,108,128,6,4.5,0.02772,0.000654,0.000654,[],0.0039,400.0,19.0,0.7777777777777777,0.7777777777777777,295.0,2.845528455,55.439999999999976,[],2205.28839134008,2202.570202394047,2.1339466532999998,9.60275993985,0.18901619796659272,0.19878749632900825,[-2.08151739 -2.08151739],[-7.36701579 -7.36701579],"[545.1799023134997, 817.7698534702495]","[448.8661869497729, 673.2992804246593]","[0.9251188393089732, 0.9251188393089732]","[3.274229241842695, 3.274229241842695]",302.8777235074998,249.37010386098493,1700.394202630643,1700.394202630643,5.93252272887122,40.605211081322565,2.0815173884451914,7.367015794146063,0.9251188393089732,3.274229241842695,1700.394202630643,819.8513708586946,680.6662962188053,303.8028423468088,252.64433310282763,1706.326725359514,1740.9994137119654,14410.120361276633,0.9708511518116134,0.9696545024847224,14,6.852362223779828,18.733121590206014,16.30033162033507,18.733121590206014
63,128,148,7,4.5,0.0237,0.000571,0.000571,[],0.00337,400.0,16.0,0.7777777777777777,0.7777777777777777,295.0,2.845528455,55.439999999999976,[],2236.206898997813,2234.9947654668053,1.8244781992499997,8.210151896624998,0.18901619796659272,0.19878749632900825,[-1.97455406 -1.86759073],[-6.90548897 -6.44396215],"[445.94736516945926, 668.9210477541891]","[413.06003596480366, 504.8511550680934]","[0.8538099545569856, 0.8538099545569856]","[2.9665446922168806, 2.9665446922168806]",247.74853620525516,203.9802646739771,1239.7337234269457,1239.7337234269457,6.042485463975446,27.254839981791918,1.9745540613172097,6.905488969707342,0.8538099545569856,2.9665446922168806,1239.7337234269457,670.8956018155063,511.75664403780075,248.60234615981216,206.94680936619397,1245.7762088909212,1266.9885634087377,10506.217995143608,0.9844626453875469,0.9839290184753712,13,5.048168839247873,14.936692418196268,12.155132245174933,14.936692418196268
64,148,168,8,3.5,0.0205,0.000372,0.000372,[],0.00253,350.0,16.0,1.0,1.0,295.0,1.707317073,55.439999999999976,[],2259.377602723549,2258.815964874919,1.5781351512500001,5.523473029375,0.19980668358352768,0.21075778562508132,[-3.22272973 -4.18179564],[-11.81345887 -15.93521518],"[122.81138455443521, 491.24553821774083]","[99.82069240166953, 399.28276960667813]","[2.1155786766244735, 2.1155786766244735]","[7.9281925853321615, 7.9281925853321615]",175.44483507776457,142.60098914524218,729.2337419125486,729.2337419125486,0.8780782854991784,17.599845404265253,4.181795642430859,15.935215180657467,2.1155786766244735,7.9281925853321615,729.2337419125486,495.4273338601717,415.2179847873356,177.56041375438903,150.52918173057435,730.1118201980478,746.8335873168138,6179.946965360581,0.9946632633605763,0.9944160091899269,10,3.926006142982861,13.468420555755724,11.637283565507653,13.468420555755724
65,9,29,1,4.5,0.04535,0.00166,0.00166,[],0.00794,500.0,25.0,0.7777777777777777,0.7777777777777777,295.0,10.71544715,55.440000000000026,[],1897.067521097551,1891.9870854248002,3.491142883375,15.710142975187498,0.15294175364087578,0.15848765013609054,[4.09235366 8.18470719],[-2.70378943 -5.40757876],"[1238.2243407763128, 825.4828938508753]","[1083.3045666991102, 722.2030444660736]","[2.7282357432360587, 2.7282357432360587]","[1.8025262650404832, 1.8025262650404832]",458.60160769493064,401.22391359226305,4048.048598649132,4048.048598649132,9.66957215496123,37.10511775055531,8.184707186049176,5.407578761778043,2.7282357432360587,1.8025262650404832,4048.048598649132,1246.409047962362,1088.7121454608882,461.3298434381667,403.0264398573035,4057.7181708040935,4085.1537163996873,34305.49659872146,0.8351606960587942,0.8329240965990755,23,12.806756036847851,22.328668932976413,20.564601888044674,22.328668932976413
66,29,49,2,4.5,0.03532,0.00134,0.00134,[],0.00629,500.0,19.0,0.7777777777777777,0.7777777777777777,295.0,10.71544715,55.440000000000026,[],1979.1864118876642,1974.096516950649,2.7190113923,12.23555126535,0.18901619796659266,0.19878749632900825,[11.84170395 11.40634719],[-7.83568206 -7.55999602],"[996.3568600020208, 996.3568600020208]","[820.3363746398352, 820.3363746398352]","[5.166233586331375, 5.166233586331375]","[3.4212617946339847, 3.4212617946339847]",442.8252711120092,364.5939442843712,3565.212119445434,3565.212119445434,20.039372109425727,51.118665596176356,11.84170395069215,7.835682056168296,5.166233586331375,3.4212617946339847,3565.212119445434,1008.1985639527129,828.1720566960034,447.9915046983406,368.0152060790052,3585.2514915548595,3616.3307850416104,30213.662029198593,0.8713125299967706,0.8690717662120399,21,11.408522610934261,18.663715256627295,16.649859412738678,18.663715256627295
67,49,69,3,4.5,0.03532,0.00134,0.00134,[],0.00629,500.0,19.0,0.7777777777777777,0.7777777777777777,295.0,10.71544715,55.440000000000026,[],2050.1434168178835,2045.2990242068734,2.7190113923,12.23555126535,0.18901619796659266,0.19878749632900825,[11.0145261  11.05806178],[-7.31187859 -7.33944719],"[848.8981805654363, 1037.542220691089]","[698.9283497099523, 854.2457607566083]","[4.905019528595498, 4.905019528595498]","[3.255850172743789, 3.255850172743789]",419.2089780570056,345.14980232590233,3099.0076402417367,3099.0076402417367,20.897175538286973,54.85199070484185,11.05806177748452,7.339447190497708,4.905019528595498,3.255850172743789,3099.0076402417367,1048.6002824685734,861.585207947106,424.1139975856011,348.40565249864613,3119.9048157800235,3153.8596309465784,26262.776612218106,0.9025504806594247,0.9004177962610053,21,9.93838872185233,18.1498946932754,16.057861656255593,18.1498946932754
68,69,89,4,4.5,0.036,0.00107,0.00107,[],0.00568,450.0,22.0,0.7777777777777777,0.7777777777777777,295.0,6.715447154,55.440000000000026,[],2110.80346865795,2108.1565755675674,2.77135929,12.471116805,0.18901619796659266,0.19878749632900825,[11.10159745 11.10159745],[-7.36701579 -7.36701579],"[786.2279361614608, 960.9452553084521]","[647.3296874675449, 791.1807291269994]","[4.934043312788365, 4.934043312788365]","[3.2742292418426993, 3.2742292418426993]",388.26070921553617,319.6689814654543,2632.803161038039,2632.803161038039,25.462459058361446,47.26569054627956,11.101597453773824,7.367015794146074,4.934043312788365,3.2742292418426993,2632.803161038039,972.046852762226,798.5477449211454,393.19475252832456,322.943210707297,2658.2656200964,2680.0688515843185,22311.89119523762,0.9292553240845035,0.9280900618831465,19,9.472618721211909,19.484395700716746,17.0883000494275,19.484395700716746
69,89,109,5,4.5,0.03152,0.000955,0.000955,[],0.00502,450.0,19.0,0.7777777777777777,0.7777777777777777,295.0,6.715447154,55.440000000000026,[],2161.4512088519787,2159.385869417812,2.4264790227999997,10.919155602599998,0.18901619796659266,0.19878749632900825,[11.10159745 11.10159745],[-7.36701579 -7.36701579],"[708.051293501888, 865.3960253911965]","[582.9640508213158, 712.5116176704972]","[4.934043312788367, 4.934043312788367]","[3.2742292418426993, 3.2742292418426993]",349.65495975401876,287.88348188706954,2166.5986818343413,2166.5986818343413,33.22443428848439,53.771057904053436,11.101597453773826,7.367015794146074,4.934043312788367,3.2742292418426993,2166.5986818343413,876.4976228449704,719.8786334646433,354.58900306680715,291.15771112891224,2199.8231161228255,2220.369739738395,18361.00577825713,0.9515523701747649,0.9506431298339476,18,7.862998736516156,17.091740658703873,14.928766542968031,17.091740658703873
70,109,129,6,4.5,0.02772,0.000654,0.000654,[],0.0039,400.0,19.0,0.7777777777777777,0.7777777777777777,295.0,2.845528455,55.440000000000026,[],2204.302266802083,2202.570202394047,2.1339466532999998,9.60275993985,0.18901619796659266,0.19878749632900825,[11.10159745 11.10159745],[-7.36701579 -7.36701579],"[545.1799023134994, 817.7698534702491]","[448.8661869497729, 673.2992804246593]","[4.934043312788366, 4.934043312788366]","[3.2742292418426993, 3.2742292418426993]",302.8777235074997,249.37010386098493,1700.3942026306445,1700.3942026306445,18.592173817378807,40.605211081322565,11.101597453773824,7.367015794146074,4.934043312788366,3.2742292418426993,1700.3942026306445,828.871450924023,680.6662962188053,307.8117668202881,252.64433310282763,1718.9863764480233,1740.999413711967,14410.120361276648,0.9704170225851124,0.9696545024847224,14,7.088852670407889,18.89078188795805,16.300331620335076,18.89078188795805
71,129,149,7,4.5,0.0237,0.000571,0.000571,[],0.00337,400.0,16.0,0.7777777777777777,0.7777777777777777,295.0,2.845528455,55.440000000000026,[],2235.445066219543,2234.9947654668053,1.8244781992499997,8.210151896624998,0.18901619796659266,0.19878749632900825,[10.47940023  9.85720301],[-6.90548897 -6.44396215],"[445.9473651694592, 668.921047754189]","[413.06003596480366, 504.8511550680934]","[4.5192451637044, 4.5192451637044]","[2.9665446922168854, 2.9665446922168854]",247.7485362052551,203.9802646739771,1239.7337234269469,1239.7337234269469,19.416289702994113,27.254839981791918,10.479400230147874,6.905488969707353,4.5192451637044,2.9665446922168854,1239.7337234269469,679.4004479843369,511.75664403780075,252.2677813689595,206.94680936619397,1259.150013129941,1266.9885634087389,10506.217995143617,0.9841272578558412,0.9839290184753712,13,5.271150770051437,15.085347038731975,12.155132245174936,15.085347038731975
72,149,169,8,3.5,0.0205,0.000372,0.000372,[],0.00253,350.0,16.0,1.0,1.0,295.0,1.707317073,55.440000000000026,[],2258.7668169510916,2258.8159648749183,1.5781351512500001,5.523473029375,0.19980668358352763,0.21075778562508132,[17.66765445 23.46173003],[-11.81345887 -15.93521518],"[122.81138455443518, 491.2455382177407]","[99.82069240166953, 399.28276960667813]","[11.751252706995292, 11.751252706995292]","[7.928192585332177, 7.928192585332177]",175.44483507776454,142.60098914524218,729.2337419125492,729.2337419125492,19.04535672234085,17.599845404265253,23.46173002841455,15.935215180657497,11.751252706995292,7.928192585332177,729.2337419125492,514.7072682461553,415.21798478733564,187.19608778475984,150.52918173057435,748.2790986348901,746.8335873168145,6179.946965360587,0.994394372419587,0.9944160091899268,10,4.586232190790677,13.90857125429427,11.637283565507655,13.90857125429427
73,10,30,1,4.5,0.03532,0.00134,0.00134,[],0.00629,500.0,19.0,0.7777777777777777,0.7777777777777777,295.0,10.71544715,27.720000000000013,[],2128.25176687412,2176.4552454193877,2.7190113923,12.23555126535,0.08480930182909512,0.14108207679162088,[ -54.39140391 -108.78280737],[-0.64446803 -1.28893603],"[801.0572385062886, 343.31024507412377]","[1044.6939941244482, 562.5275352977798]","[36.26093583822122, 36.26093583822122]","[0.4296453459297375, 0.4296453459297375]",254.30388524009166,357.16033987160625,2024.024299324566,2024.024299324566,485.77942939797003,20.3442918685991,108.78280736622247,1.2889360292503338,36.26093583822122,0.4296453459297375,2024.024299324566,909.8400458725112,1045.9829301536986,290.5648210783129,357.58998521753597,2509.803728722536,2044.3685911931652,17152.74829936073,0.9369367232551709,0.9581577131496315,21,8.13630758481958,14.370765728323429,15.893720027062136,15.893720027062136
74,30,50,2,4.5,0.03532,0.00134,0.00134,[],0.00629,500.0,19.0,0.7777777777777777,0.7777777777777777,295.0,10.71544715,27.720000000000013,[],2153.372067580977,2196.3625558358085,2.7190113923,12.23555126535,0.10758021538277597,0.16759701774755525,[-141.34377411 -119.5133374 ],[-1.87572137 -1.81803871],"[567.0851850277327, 567.0851850277327]","[691.6226245534481, 691.6226245534481]","[57.96824700395885, 57.96824700395885]","[0.8208355728509609, 0.8208355728509609]",252.03786001232564,307.3878331348658,1782.606059722717,1782.606059722717,496.53615099514104,35.0986493746513,141.34377411482893,1.8757213696321688,57.96824700395885,0.8208355728509609,1782.606059722717,708.4289591425616,693.4983459230803,310.0061070162845,308.20866870771675,2279.142210717858,1817.7047090973683,15106.831014599296,0.9479956273744121,0.9669216622653791,21,7.94234595726748,11.617579440681366,11.45055902161598,11.617579440681366
